window_start,window_id,round,oof_rf_Camera,oof_rf_Light_T1,oof_rf_Light_XM,oof_rf_Sensor,oof_rf_Socket,oof_xgboost_Camera,oof_xgboost_Light_T1,oof_xgboost_Light_XM,oof_xgboost_Sensor,oof_xgboost_Socket,oof_lightgbm_Camera,oof_lightgbm_Light_T1,oof_lightgbm_Light_XM,oof_lightgbm_Sensor,oof_lightgbm_Socket,true_label
0.0,0,R5,0.776,0.216,0.004,0.004,0.0,0.9988284707069397,0.0007879624026827514,0.00011202659516129643,0.00010402011685073376,0.00016749063797760755,0.9999980460912873,1.5125659510443752e-06,7.325350758489741e-08,7.579366809706783e-08,2.92295586042281e-07,Camera
10.02264165878296,1,R5,0.8,0.098,0.074,0.028,0.0,0.9987860321998596,0.0003370197082404047,0.00040742458077147603,0.00016240337572526187,0.00030715754837729037,0.9999981030760977,2.1437916959750484e-07,1.2890908550177365e-06,6.582314625836014e-08,3.2763073134149476e-07,Camera
20.01980447769165,2,R5,0.97,0.028,0.002,0.0,0.0,0.9996531009674072,0.00015954372065607458,7.5452437158674e-05,4.308311326894909e-05,6.884137110318989e-05,0.9999996694222504,1.8779014082033528e-07,6.976051383742821e-08,1.3518515777843917e-08,5.950857906902865e-08,Camera
30.029834747314453,3,R5,0.658,0.29,0.034,0.018,0.0,0.955885648727417,0.034722764045000076,0.00470625888556242,0.0015952277462929487,0.0030900523997843266,0.9992228084755119,0.0007615869051054954,9.997245943891532e-06,7.011265424482611e-07,4.9062468962580516e-06,Camera
40.03976130485535,4,R5,0.668,0.264,0.032,0.018,0.018,0.9910979866981506,0.006338025908917189,0.0012660828651860356,0.00045565314940176904,0.0008421693346463144,0.9992718415183344,0.000574322167597956,0.00014433889188190526,1.3838967575337453e-06,8.113525428078294e-06,Camera
50.0502986907959,5,R5,0.724,0.266,0.008,0.002,0.0,0.9995361566543579,0.00021546351490542293,9.261351078748703e-05,4.30835789302364e-05,0.00011274821008555591,0.9999998008426357,1.1356882800063318e-07,1.9364895713591424e-08,6.617423638384697e-09,5.960621687710127e-08,Camera
60.05955481529236,6,R5,0.67,0.316,0.012,0.002,0.0,0.9933340549468994,0.005380346905440092,0.0003642639785539359,0.00037420057924464345,0.0005471633048728108,0.9999795284925033,1.7131049160579618e-05,4.637419221202571e-07,7.799964419053546e-07,2.0967199720894253e-06,Camera
70.06965160369873,7,R5,0.782,0.192,0.01,0.014,0.002,0.9991525411605835,0.0005007637082599103,5.37551604793407e-05,0.0001397835003444925,0.00015318677469622344,0.9999986436171985,6.863866584284702e-07,1.8657511828735507e-08,4.984883855150072e-07,1.5285024596834735e-07,Camera
80.08027267456055,8,R5,0.482,0.508,0.008,0.002,0.0,0.9914894104003906,0.0076941754668951035,0.0002688101085368544,0.0002056085504591465,0.00034199448418803513,0.9999761273368617,2.2175951681019086e-05,3.143271100739318e-07,2.488482497269842e-07,1.1335360974267288e-06,Camera
90.09031128883362,9,R5,0.784,0.21,0.002,0.002,0.002,0.9983412027359009,0.001286251819692552,0.00013745937030762434,7.91262136772275e-05,0.00015596878074575216,0.999994404020496,4.173961683119294e-06,2.0364035655828768e-07,2.010528023778905e-07,1.017324661977154e-06,Camera
