window_start,window_id,round,oof_rf_Camera,oof_rf_Light_T1,oof_rf_Light_XM,oof_rf_Sensor,oof_rf_Socket,oof_xgboost_Camera,oof_xgboost_Light_T1,oof_xgboost_Light_XM,oof_xgboost_Sensor,oof_xgboost_Socket,oof_lightgbm_Camera,oof_lightgbm_Light_T1,oof_lightgbm_Light_XM,oof_lightgbm_Sensor,oof_lightgbm_Socket,true_label
0.0,0,R3,0.59,0.036,0.208,0.16,0.006,0.3175751268863678,0.18457269668579102,0.08242416381835938,0.226615309715271,0.18881268799304962,0.2726154845451266,0.1759844399061906,0.024704670137439894,0.3001044356086838,0.22659096980255908,Camera
11.316590547561646,1,R3,0.652,0.016,0.106,0.214,0.012,0.3316733241081238,0.21493645012378693,0.13499610126018524,0.09852015972137451,0.21987394988536835,0.3395517088792746,0.2624390015083106,0.06781815930220798,0.046089174882051276,0.2841019554281556,Camera
21.04049634933472,2,R3,0.344,0.006,0.484,0.16,0.006,0.1382593810558319,0.06383935362100601,0.2056160569190979,0.5269793272018433,0.06530586630105972,0.017281465735300726,0.005069078781133943,0.028965248033432565,0.9416763555535709,0.00700785189656203,Camera
30.76819658279419,3,R3,0.456,0.012,0.13,0.398,0.004,0.10480132699012756,0.07453970611095428,0.3030266761779785,0.4419160485267639,0.07571619004011154,0.07274106650463578,0.06244536575425755,0.59562431605347,0.19014714002012204,0.07904211166751463,Camera
41.51877021789551,4,R3,0.434,0.006,0.082,0.476,0.002,0.026856230571866035,0.030404608696699142,0.01566673256456852,0.8959693312644958,0.031103059649467468,0.0018826742419002006,0.00242769766457653,0.0005898194059196134,0.9922715218024768,0.0028282868851266965,Camera
50.01979041099548,5,R3,0.384,0.016,0.488,0.106,0.006,0.28686395287513733,0.10038860142230988,0.35031428933143616,0.16256754100322723,0.09986556321382523,0.02602750649792737,0.013214571969932377,0.9255973797092137,0.017628715746583354,0.017531826076343227,Camera
60.02364754676819,6,R3,0.862,0.008,0.024,0.102,0.004,0.997759222984314,0.00024043461598921567,0.00018095829000230879,0.0015734521439298987,0.0002459577808622271,0.999983530403352,2.8331284386472006e-07,1.2906146065774204e-07,1.5692250397358516e-05,3.6497194639678807e-07,Camera
71.61987495422363,7,R3,0.89,0.082,0.0,0.024,0.004,0.9987221360206604,0.0008374503231607378,9.253015014110133e-05,0.0001181687694042921,0.00022969258134253323,0.9999992963973455,3.884131940557747e-07,1.8157480810726176e-08,6.832465786526116e-08,2.2870732175051535e-07,Camera
80.01431274414062,8,R3,0.98,0.0,0.012,0.004,0.004,0.9986327290534973,0.0003210267750546336,0.000625498010776937,9.230311843566597e-05,0.00032840159838087857,0.9999994211302383,1.1917035655983272e-07,2.8552270392902816e-07,9.728897010613087e-09,1.6444780437487724e-07,Camera
90.02589964866638,9,R3,0.89,0.018,0.026,0.066,0.0,0.9915667176246643,0.002785353921353817,0.0008519968250766397,0.0020054252818226814,0.002790450816974044,0.999996810980224,1.007511019792614e-06,8.507601480509608e-08,8.933579672031649e-07,1.203074774272247e-06,Camera
101.83318448066711,10,R3,0.998,0.0,0.002,0.0,0.0,0.9990715980529785,0.00015943116159178317,0.00010321399167878553,0.0005026172730140388,0.00016309354396071285,0.9999996706265205,6.7887621911841e-08,9.478195764073558e-09,1.6893538916542326e-07,8.307227273151561e-08,Camera
111.14143919944765,11,R3,0.832,0.0,0.138,0.03,0.0,0.9915394186973572,0.0006175884627737105,0.005302951671183109,0.0019082033541053534,0.0006317757652141154,0.9999780664195423,3.9702017899189745e-07,1.168924568797243e-05,9.29183708136938e-06,5.554775092069224e-07,Camera
121.98635196685792,12,R3,0.998,0.0,0.0,0.002,0.0,0.9992517828941345,0.00016058831533882767,9.617392788641155e-05,0.00032832828583195806,0.0001631229679333046,0.9999997105536796,6.436649153200676e-08,9.862259659151195e-09,1.2991816445223767e-07,8.529940472805213e-08,Camera
132.02438974380493,13,R3,0.968,0.004,0.016,0.012,0.0,0.9994687438011169,0.00018316699424758554,7.148794975364581e-05,8.927612361731008e-05,0.00018737463688012213,0.999999734397078,9.636565441432574e-08,2.6736350983123796e-08,2.3596362472349076e-08,1.1890455411371402e-07,Camera
140.03105449676514,14,R3,0.856,0.004,0.092,0.046,0.002,0.9956320524215698,0.00018068429199047387,0.0038125438150018454,0.00018990454555023462,0.0001848349056672305,0.9999743815244396,9.301905950189837e-08,2.527826967001136e-05,1.1903222136210998e-07,1.2815460929377028e-07,Camera
152.1944591999054,15,R3,0.992,0.0,0.008,0.0,0.0,0.999441921710968,0.00016523597878403962,0.00014326094242278486,8.05341187515296e-05,0.00016903171490412205,0.9999996346157382,1.1748410764312534e-07,6.851392576969257e-08,2.774627412879915e-08,1.5163995437934626e-07,Camera
162.30158972740173,16,R3,1.0,0.0,0.0,0.0,0.0,0.999383807182312,0.00016250119369942695,7.225485023809597e-05,0.00021521261078305542,0.00016623412375338376,0.9999995404783804,6.903078804079896e-08,9.304664111102718e-09,2.925059344978342e-07,8.86802330684716e-08,Camera
171.20287895202637,17,R3,0.978,0.0,0.01,0.01,0.002,0.998009979724884,0.000223697250476107,0.0013120730873197317,0.0002253840066259727,0.00022883593919686973,0.9999984942321334,8.274698250140051e-08,1.242394850768855e-06,6.663154069346432e-08,1.1399449249619449e-07,Camera
180.0351903438568,18,R3,0.996,0.0,0.0,0.004,0.0,0.9990837574005127,0.00016609183512628078,6.247361307032406e-05,0.000517784443218261,0.00016990739095490426,0.9999991649680585,7.880040674179137e-08,6.871655009153761e-09,6.502910164532692e-07,9.906886326224575e-08,Camera
192.49667954444885,19,R3,0.888,0.006,0.018,0.08,0.008,0.9991899132728577,0.0002025835565291345,0.00023121586127672344,0.00015376319061033428,0.0002224826457677409,0.9999992500088828,2.411262381992654e-07,6.92299508851124e-08,1.223580847226622e-07,3.1727684330203737e-07,Camera
201.2340497970581,20,R3,0.908,0.006,0.046,0.04,0.0,0.997090220451355,0.00016924686497077346,0.00024358232622034848,0.002325020730495453,0.0001719180290820077,0.9999957451345671,8.377928543716914e-08,4.464461175745646e-08,4.016971028126127e-06,1.094705075852211e-07,Camera
212.6011743545532,21,R3,0.996,0.0,0.0,0.004,0.0,0.999506950378418,0.0001595006324350834,6.881161243654788e-05,0.00010151731839869171,0.0001631646155146882,0.9999997699978507,9.460897929383834e-08,7.682147891951852e-09,1.9198862242970972e-08,1.0851215979266869e-07,Camera
222.670994758606,22,R3,0.974,0.002,0.004,0.02,0.0,0.9990536570549011,0.000178255868377164,0.00018045102478936315,0.00040526044904254377,0.00018235069001093507,0.9999995314230055,8.823517921424835e-08,5.0732701586322866e-08,2.288801779759252e-07,1.0072893589819381e-07,Camera
230.0349540710449,23,R3,0.502,0.004,0.34,0.152,0.002,0.9122499227523804,0.0035730572417378426,0.06344830989837646,0.017073538154363632,0.003655137959867716,0.9996790100102652,3.1108823373718618e-06,0.00027197017003342453,4.1608091232979205e-05,4.3008461311622374e-06,Camera
242.81192255020144,24,R3,0.998,0.0,0.0,0.002,0.0,0.9991631507873535,0.00016970225260592997,7.186392758740112e-05,0.00042289658449590206,0.00017238076543435454,0.9999996921018464,7.956750065793726e-08,8.590560126792058e-09,1.195835814374791e-07,1.0015651138510807e-07,Camera
252.8800232410431,25,R3,0.914,0.006,0.036,0.042,0.002,0.9979636669158936,0.00020318034512456506,0.001525161787867546,0.00010021006892202422,0.00020784771186299622,0.9999973311570662,8.78613925180762e-08,2.4438159752227928e-06,1.611491915880741e-08,1.2105064673092302e-07,Camera
261.29596638679504,26,R3,0.486,0.026,0.22,0.268,0.0,0.7908820509910583,0.007210840936750174,0.06157774105668068,0.13316498696804047,0.00716441823169589,0.7918980793590399,0.0022292715244310777,0.010123469621223135,0.19281155193008293,0.0029376275652229574,Camera
270.0353825092316,27,R3,0.938,0.018,0.018,0.024,0.002,0.9994282126426697,0.00016061667702160776,0.0001322608586633578,0.00011575692769838497,0.00016315176617354155,0.9999996764720239,8.431287860459113e-08,5.60582158722892e-08,6.970161650909276e-08,1.1345526499158633e-07,Camera
283.0724923610687,28,R3,0.896,0.024,0.042,0.036,0.002,0.9993808269500732,0.0001628460449865088,0.0001658685941947624,0.00012728956062346697,0.00016314402455464005,0.9999996229245515,1.2684583239674554e-07,3.604252489069509e-08,5.2561025348734246e-08,1.6162606594691618e-07,Camera
290.6247389316559,29,R3,0.828,0.008,0.09,0.074,0.0,0.9929794669151306,0.0004488668928388506,0.0010005306685343385,0.005121415480971336,0.00044968826114200056,0.9999881055121295,3.6414064306134465e-07,1.5197448874172911e-06,9.50593561841226e-06,5.046667216824857e-07,Camera
300.0358507633209,30,R3,0.822,0.002,0.02,0.156,0.0,0.9725890755653381,0.001160175888799131,0.0012968576047569513,0.023799708113074303,0.0011541318381205201,0.9996899448130165,1.353972204729446e-06,5.491220353883199e-07,0.00030644713207082845,1.7049606725334328e-06,Camera
312.369656085968,31,R3,0.968,0.002,0.026,0.004,0.0,0.9994326233863831,0.00017191661754623055,0.00014183844905346632,8.137006807373837e-05,0.0001722312008496374,0.9999996509214455,8.446545425352463e-08,1.2823399611510807e-07,2.4102038972232697e-08,1.122770649887926e-07,Camera
320.1305902004242,32,R3,0.79,0.01,0.128,0.066,0.006,0.9787013530731201,0.00155934551730752,0.0033120515290647745,0.014864997938275337,0.00156219897326082,0.9447785342284837,0.0013095542529754456,0.0025537064787563403,0.049567286501914984,0.0017909185378695161,Camera
333.1816685199737,33,R3,0.996,0.0,0.004,0.0,0.0,0.9993509650230408,0.00016284117009490728,0.00025622543762438,6.679318175883964e-05,0.00016313914966303855,0.9999997414175108,6.747638748407651e-08,9.265530017917928e-08,1.356665887752498e-08,8.48841427304033e-08,Camera
343.51546931266785,34,R3,0.986,0.002,0.002,0.01,0.0,0.9983318448066711,0.00017236765415873379,0.0005961072747595608,0.0007234077784232795,0.00017632739036343992,0.9999990817866997,7.171561183132378e-08,1.4017543118726794e-07,6.161412707565002e-07,9.018098660260842e-08,Camera
351.3869948387146,35,R3,0.89,0.002,0.078,0.03,0.0,0.9946134686470032,0.0005605680635198951,0.002805604599416256,0.001446855254471302,0.0005734455189667642,0.9999948472564614,2.560681337217956e-07,3.77106285916071e-06,7.687751085659009e-07,3.5683743699631925e-07,Camera
360.0357663631439,36,R3,0.916,0.002,0.01,0.07,0.002,0.9978378415107727,0.0004974635667167604,0.0002606344933155924,0.0009040105505846441,0.0005000597448088229,0.9999979351074247,5.047383541582595e-07,8.132269244864895e-08,8.169095375834089e-07,6.619219909711547e-07,Camera
372.6807448863983,37,R3,0.984,0.0,0.004,0.012,0.0,0.9995237588882446,0.00016286932805087417,8.968751353677362e-05,6.0541206039488316e-05,0.00016316735127475113,0.9999998138502988,6.984864286742486e-08,1.7665583889726515e-08,1.0719008163596895e-08,8.791646627548963e-08,Camera
380.1130735874176,38,R3,0.998,0.0,0.002,0.0,0.0,0.9989963173866272,0.0002595851547084749,0.00038904327084310353,8.952758071245626e-05,0.00026554823853075504,0.9999994928246566,1.2795653102980717e-07,1.8160043072807861e-07,2.0497221278542512e-08,1.771211603060573e-07,Camera
393.483852148056,39,R3,0.996,0.0,0.0,0.004,0.0,0.9994805455207825,0.0001687294861767441,6.898417632328346e-05,0.0001126903371186927,0.00016903823416214436,0.9999992696333363,2.5074058034708024e-07,1.9445392007189803e-08,1.6884241771436355e-07,2.9133827358366986e-07,Camera
403.8827292919159,40,R3,0.978,0.0,0.004,0.018,0.0,0.9983441829681396,0.00017477292567491531,6.994688010308892e-05,0.0012360071996226907,0.00017509273311588913,0.9999725783456729,2.6567384724791696e-07,2.3175917880102704e-08,2.6823725021201547e-05,3.090795408818929e-07,Camera
410.03776240348816,41,R3,0.942,0.002,0.038,0.018,0.0,0.9983348250389099,0.00042676119483076036,0.000645358522888273,0.00016110485012177378,0.0004320242442190647,0.9999989449127483,2.1595930823267944e-07,5.182581349693406e-07,2.1488901826237894e-08,2.99380906867878e-07,Camera
420.0373094081879,42,R3,1.0,0.0,0.0,0.0,0.0,0.9993799924850464,0.00016060892085079104,9.088980732485652e-05,0.00020532714552246034,0.000163143893587403,0.9999997094483648,7.138023937385839e-08,1.105916561023393e-08,1.1833944786240266e-07,8.977278213817182e-08,Camera
434.1258018016815,43,R3,0.998,0.0,0.0,0.002,0.0,0.9995064735412598,0.00015950055967550725,9.587641397956759e-05,7.50271647120826e-05,0.00016316454275511205,0.9999998059608429,6.961603618424302e-08,2.1075806863064238e-08,1.491193900935955e-08,8.843537528343652e-08,Camera
441.4791193008423,44,R3,0.962,0.002,0.028,0.008,0.0,0.9951325058937073,0.0004099493380635977,0.0026611918583512306,0.0013769895303994417,0.0004193665517959744,0.9999956968833471,1.8907678120778358e-07,9.201094690006981e-07,2.9319533391837476e-06,2.619770634025778e-07,Camera
450.0382549762726,45,R3,0.878,0.012,0.07,0.034,0.006,0.996207594871521,0.0011943829013034701,0.0007555527845397592,0.0006291771424002945,0.0012132340343669057,0.9999981673855759,6.186182183695251e-07,3.068270774260375e-07,1.4944647322764232e-07,7.577226551393412e-07,Camera
460.1954412460327,46,R3,0.94,0.014,0.008,0.038,0.0,0.9990204572677612,0.0001667057367740199,0.00010111647861776873,0.0005423820693977177,0.00016933694132603705,0.9999991144341438,1.0693164892284666e-07,1.5277267675418365e-08,6.258879226872775e-07,1.3746901668947588e-07,Camera
471.5159800052643,47,R3,0.982,0.0,0.012,0.006,0.0,0.9986193180084229,0.0003076623543165624,0.0006817519897595048,8.522252755938098e-05,0.00030605928623117507,0.9999991755747195,1.2778497234321815e-07,5.111126951962723e-07,8.826450096523966e-09,1.76701162929484e-07,Camera
484.5124871730805,48,R3,0.992,0.002,0.0,0.006,0.0,0.9976028800010681,0.00015919677389319986,0.00028430280508473516,0.00179077940993011,0.00016285378660541028,0.9999962882874059,7.554975268249443e-08,6.577484070852932e-08,3.484024060420164e-06,8.63639401529102e-08,Camera
493.3244459629059,49,R3,0.978,0.0,0.008,0.014,0.0,0.9994705319404602,0.0001661561254877597,0.00010472402209416032,8.859125227900222e-05,0.00016997316561173648,0.9999997665535786,7.759378646175516e-08,3.197175860830906e-08,2.4405081122750207e-08,9.947579534729964e-08,Camera
500.03818368911743,50,R3,0.842,0.002,0.112,0.044,0.0,0.9822117686271667,0.0037057676818221807,0.003942274022847414,0.00634931493550539,0.003790897084400058,0.9999925954423852,1.400118581923135e-06,1.8115267721168637e-06,2.2843844826180765e-06,1.9085277781803306e-06,Camera
514.1231572628021,51,R3,0.896,0.056,0.028,0.02,0.0,0.9981979727745056,0.0013003201456740499,8.084106957539916e-05,0.00016851312830112875,0.00025232823099941015,0.9999967632523713,2.9025272142103903e-06,2.7514366331360965e-08,5.7689592420744245e-08,2.4901645566810115e-07,Camera
520.3198647499084,52,R3,1.0,0.0,0.0,0.0,0.0,0.9993554949760437,0.00013981256051920354,9.309075539931655e-05,0.0002496272209100425,0.00016200236859731376,0.9999997815217283,6.741574635584029e-08,1.6239719244423138e-08,4.19315994942059e-08,9.289120639788622e-08,Camera
531.5695283412933,53,R3,0.98,0.002,0.008,0.01,0.0,0.9986556768417358,0.0002869028539862484,0.00018987839575856924,0.0005351235740818083,0.00033243754296563566,0.9999986839232077,1.0256165549739045e-07,1.760683949403685e-08,1.0468343108731707e-06,1.490739866199902e-07,Camera
540.0407857894897,54,R3,1.0,0.0,0.0,0.0,0.0,0.9995670914649963,0.0001369298406643793,8.499572868458927e-05,5.230360693531111e-05,0.00015866213652770966,0.9999998310570298,6.246005380413519e-08,1.344432862185295e-08,5.40448637170305e-09,8.76341011864526e-08,Camera
553.6536841392517,55,R3,0.992,0.0,0.002,0.006,0.0,0.999518871307373,0.00015726752462796867,6.047258648322895e-05,8.111474016914144e-05,0.00018222762446384877,0.9999998064209621,6.840251888988217e-08,1.2122551994148809e-08,2.0445485080720884e-08,9.260848205312145e-08,Camera
561.5998873710632,56,R3,0.988,0.0,0.006,0.006,0.0,0.9986020922660828,0.00022291482309810817,0.0003863302990794182,0.0005304270889610052,0.00025829364312812686,0.9999987797675715,1.5398149751616754e-07,7.666193551624456e-07,8.099034728601459e-08,2.186412286474844e-07,Camera
570.1112992763519,57,R3,1.0,0.0,0.0,0.0,0.0,0.999089241027832,0.00013686437159776688,8.334250742336735e-05,0.0005319942138157785,0.0001585862773936242,0.9999996574120141,6.551491915315401e-08,1.438611151996301e-08,1.7498981890854057e-07,8.769713611890631e-08,Camera
580.7504580020905,58,R3,0.992,0.002,0.0,0.006,0.0,0.9994519352912903,0.00014203449245542288,4.971696762368083e-05,0.0001879968767752871,0.00016835948918014765,0.9999994315165431,7.907155845349029e-08,1.0558844052300326e-08,3.728921523783571e-07,1.0596090193968001e-07,Camera
590.0401451587677,59,R3,0.808,0.008,0.13,0.052,0.002,0.9963131546974182,0.0008572977967560291,0.0010249014012515545,0.0008112932555377483,0.0009933600667864084,0.9999980007883262,3.256272906960259e-07,1.044602815076337e-06,1.8111611799949532e-07,4.4786544992361315e-07,Camera
603.5645265579224,60,R3,0.988,0.0,0.004,0.008,0.0,0.9979081153869629,0.00017234937695320696,6.298433436313644e-05,0.0016568420687690377,0.00019970297580584884,0.9999991640906492,1.1434448486587495e-07,1.5962141428220345e-08,5.568403063567463e-07,1.4876241836185232e-07,Camera
613.9639413356781,61,R3,0.76,0.01,0.086,0.136,0.008,0.9992608428001404,0.00015489390352740884,0.0003225656400900334,8.223701297538355e-05,0.00017947728338185698,0.999999410837031,1.5518248157818767e-07,1.870131183773674e-07,3.696856995142448e-08,2.0999879923985272e-07,Camera
620.4322199821472,62,R3,0.952,0.002,0.028,0.014,0.004,0.9981789588928223,0.00020029912411700934,0.0012555390130728483,0.0001331720850430429,0.00023208861239254475,0.9999987375696965,7.020562869950257e-08,1.07949619409313e-06,1.1239390007612521e-08,1.0148909078168296e-07,Camera
630.0216617584229,63,R3,0.88,0.014,0.044,0.062,0.0,0.9993830919265747,0.00014309358084574342,6.030221265973523e-05,0.0002476584049873054,0.00016580412921030074,0.9999991053897662,1.176278833343563e-07,1.5711125682602965e-08,6.06488039393104e-07,1.5478318556282766e-07,Camera
641.1903865337372,64,R3,0.978,0.006,0.002,0.014,0.0,0.9995325803756714,0.0001484085660194978,9.652875451138243e-05,5.051047264714725e-05,0.00017196267435792834,0.9999997416784036,9.864991712818427e-08,1.9860004432655613e-08,5.342604708711344e-09,1.3446907005034928e-07,Camera
